id,popularity,revenue,vote_average,title
114354,0.483034,0,6.3,The River and Death
112631,1.39526,0,5.9,Daniel & Ana
234815,0.824564,0,5,Las Poquianchis
240628,0.155926,0,7.3,Black Wind
258450,0.66142,0,6.6,Addictions and Subtractions
312101,0.276641,0,6.5,Used Parts
186066,0.148701,0,5.7,National Mechanics
82265,0.151026,0,6.3,Las bicicletas son para el verano
157153,0.222001,0,6.5,Benjamín's Wife
43953,0.565231,0,6.3,War of the Birds
128177,0.619812,0,7.3,Elisa Before the End of the World
249368,0.087611,0,5,Ciudad de Ciegos
119616,0.353809,0,5,Black Butterfly
197790,0.531679,0,7,Ninja USA
81524,0.112771,0,6.7,Foreign Parts
185248,0.767653,0,5.9,Pig
280901,0.223269,0,9,Shakespeare and Victor Hugo's Intimacies
20205,1.716174,0,3.4,Transmorphers Fall of Man
203351,0.127455,0,2.3,Atlantic Rim
197624,2.838956,0,3.9,AE: Apocalypse Earth
24198,0.619336,0,2,AVH: Alien vs. Hunter
180935,0.925468,0,7.4,Please Subscribe
179398,0.095686,0,5.5,Please Kill Mr. Know It All
237200,1.758496,0,6.9,Jerusalem
273598,0.501787,0,5.5,Road to Your Heart
354100,0.127016,0,9.3,Becoming Bulletproof
143983,1.059342,0,5.3,"Me, a Groupie"
373441,1.149859,0,7.9,Jim: The James Foley Story
217172,0.518113,0,0,Sing Your Way Home
100528,0.080791,0,0,The War Against Mrs. Hadley
279634,0.149484,0,5,Vortex
334894,0.243615,0,5.1,Nightmare Code
52236,0.008397,0,0,First Ascent: The Series
166256,0,0,0,Main Madhuri Dixit Banna Chahti Hoon!
303398,0.359771,0,3.5,Jaal: The Trap
295508,0.00972,0,0,Calcutta Mail
71064,0.003396,0,0,Dhund: The Fog
362291,0.056129,0,6,Chura Liyaa Hai Tumne
205211,0.093072,0,6,Saaya
318484,0.055968,0,5,Qayamat: City Under Threat
166225,0.073323,0,5,Khel
71920,0.108233,0,5,LOC: Kargil
354547,0.002361,0,0,Hawa
41901,0.39998,0,5.2,Ishq Vishk
345426,0.712619,0,5.8,Khushi
101783,0.362692,0,3.5,Zameen
86576,0.22653,0,6.4,Paap
46428,0.628507,0,5.8,Gangaajal
257087,10.087243,0,4.4,The Veil
217605,0.042332,0,5,The Grave Digger
49098,0.00195,0,8.3,Talking Heads
104548,0.012236,0,8.6,Demons
313108,1.005648,0,7.4,Ode to My Father
382155,1.921469,0,6.7,Pitbull. New Order
74919,0.547948,0,8.2,Pitbull
139635,0.281148,0,0,El hijo del cura
44528,0.708303,0,4.5,The Matthew Shepard Story
127329,1.170411,0,4.6,Naked Soldier
85580,0.003331,0,0,Flyin' Ryan
9939,0.002495,0,0,The Chatroom
379873,2.908434,0,5.3,L'abbiamo fatta grossa
137269,0.451329,0,9.3,Cousin Jules
44239,1.906062,0,6.9,The Alphabet
20534,0.387378,0,5.4,Murder
21665,1.393286,0,6.2,Khakee
166027,0.2506,0,5.2,Fida
117341,0.100055,0,5,Madhoshi
211105,0.541131,0,4.8,Krishna Cottage
115153,0.978406,0,5.5,Kismat
72051,0.386315,11000000,4.5,Garv: Pride and Honour
361866,0.4773,0,2.8,Rudraksh
159069,0.002574,0,0,Vaastu Shastra
127531,0.003405,0,0,Deewaar: Let's Bring Our Heroes Home
196852,0.657994,0,5,Asambhav
135199,0.47165,0,4.9,Ek Hasina Thi
117099,0.146308,0,6,Bardaasht
336735,0.087731,0,6,Lakeer - Forbidden Lines
277229,0.072964,0,3,Taarzan: The Wonder Car
232817,0.043816,0,0,Plan
66702,0.281065,0,4.1,Dil Ne Jise Apna Kahaa
103212,0.761261,0,4,Rakht
158780,0.714987,0,5.5,Run
184395,0.036477,0,7,"In Youth, Beside the Lonely Sea"
195557,0.071812,0,6.5,Panorama of Eiffel Tower
195562,0.036477,0,3,Eiffel Tower from Trocadero Palace
195535,0.071779,0,5.5,Palace of Electricity
195561,0.204704,0,6.3,Champs de Mars
195653,0.071815,0,6.5,Scene from the Elevator Ascending Eiffel Tower
195713,0.071756,0,6,"Captain Nissen Going Through Whirlpool Rapids, Niagara Falls"
163111,0.071759,0,6.5,Down the Hudson
195732,0.036488,0,5,The Ghost Train
196044,0.100843,0,5.5,"Panorama View, Street Car Motor Room"
202020,0.036471,0,3,Melody on Parade
156529,0.036477,0,6,La cartomancienne
184522,0.051255,0,5,Pie in the Sky
161898,0.100461,0,6.5,Oil: A Symphony in Motion
303982,2.792306,0,6,Vai Que Cola - O Filme
228184,0.747073,0,5,Os Caras de Pau em O Misterioso Roubo do Anel
153695,0.88017,0,4.4,Nature Unleashed: Volcano
300602,6.345679,8306690,5.7,Capture the Flag
258585,0.003307,0,0,Arvon veli
41093,0.366975,0,7.5,Moszkva tér
53871,0.328167,0,6.1,Glastonbury
283424,0.119274,0,5,The Eternity Man
57296,0.408882,0,8.5,Oil City Confidential
324317,0.420739,0,7.3,The Ecstasy of Wilko Johnson
23729,0.749969,0,5.7,The Invicible Cell
258749,0.73028,0,7.2,They Are All Dead
373878,0.361454,0,2,Lusers
371645,9.259371,0,7.8,Hunt for the Wilderpeople
347064,0.687557,0,3.7,Jurassic Prey
347847,3.035252,0,3.8,The Sand
354110,12.948669,0,5.8,Forsaken
20132,0.695019,0,5.1,Kaal
97341,2.06066,355962,5.3,Deewane Huye Paagal
22429,1.136152,0,4.8,Kyaa Kool Hai Hum
20390,1.382637,0,7,No Entry
58725,0.388216,0,8,Netaji Subhas Chandra Bose: The Forgotten Hero
39217,0.581967,0,4.4,Maine Pyaar Kyun Kiya
83903,0.352947,0,4.8,Vaah! Life Ho Toh Aisi!
15978,0.465984,0,3.4,Naina
40017,0.14583,0,4.5,Kalyug
276387,0.039977,0,3,Shikhar
20296,0.992054,0,3.4,Chocolate: Deep Dark Secrets
161212,0.867723,0,5.5,Kyon Ki...
181267,0.07997,0,8.5,Celestial Subway Lines/Salvaging Noise
272220,0.953813,0,5,Karam
301687,0.079571,0,6,Tango Charlie
107391,0.017815,0,8.3,L'ange
49496,0.802008,0,3.3,Aashiq Banaya Aapne
218150,0.075996,0,7.5,Nightfall
371442,1.308065,0,4.6,Bad Roomies
220500,0.325,0,0,The Bed You Sleep In
31364,0.614761,0,5.1,Waqt: The Race Against Time
129882,0.582257,0,5,Phantom Love
202253,0.517789,0,8.7,Voices Through Time
114006,0.08101,0,5,Oriental Elegy
69346,0.318265,0,5.5,Zeher
21555,0.43779,0,5.7,Socha Na tha
58302,1.798957,0,4.4,Dus
97361,0.61062,0,5.8,'D'
243416,0.052426,0,10,Acéphale
237422,0.149675,0,10,Avetik
330430,0.053203,0,5,Cómo pasan las horas
140231,1.598655,0,6,Elaan
65719,0.07725,0,5,"Baxter, Vera Baxter"
20623,0.684585,0,6.4,Page 3
48318,0.116928,0,6.3,Family Nest
129820,0.476432,0,6.8,Silence and Cry
362812,0.003647,140,0,Chaahat Ek Nasha...
170856,0.039134,0,5,Deux fois
45886,1.411653,0,5.8,Days of Eclipse
118635,0.22814,0,7.2,Elegy of a Voyage
281122,0.021428,0,9,Ere erera baleibu icik subua aruaren
149094,0.000578,0,8,Story of Night
111988,0.71334,0,7.3,Alexander the Great
249347,0.040395,0,1,Landscape
278269,0.17833,0,3.8,The Settlement
44351,2.607215,0,7.1,Rabbits
46857,0.353023,0,5.3,Somnambulance
36224,1.349913,0,5.8,Subconscious Cruelty
88860,0.536387,0,6.5,Three Days
219693,0.38098,0,0,Dopo quella notte
86077,0.074221,0,6,4 Elements
64225,0.003013,0,6,Love on the Ground
47239,0.171746,0,7.3,Fear of Fear
111248,0.450888,0,3.6,The Belovs
201639,0.023148,0,0,Bloody Mondays & Strawberry Pies
44066,0.089705,0,5,Daughters of the Sun
177564,0.071856,0,8,Destroy Yourselves
87394,0.053087,0,5,Dogora
217247,0.473698,0,5,The Issa Valley
27598,1.488704,0,6.3,"You're Out of Your Mind, Madicken"
245324,1.112241,0,6,Egomania: Island Without Hope
78547,0.036477,0,6,Une femme d'extérieur
73094,0.001393,0,6.7,The Fool of the World and the Flying Ship
175380,0.407463,0,2.9,Twilight Zone
129933,0.22129,0,5,Paraguayan Hammock
94807,0.113907,0,5.5,Heaven's Heart
71117,0.151743,0,7.7,Woman of Water
4747,0.356234,0,6.2,Nathalie Granger
178907,0.076367,0,5.9,The Lonely Voice of Man
202662,0.368265,0,8.5,Cantata
20907,0.721084,0,5.3,Opium: Diary of a Madwoman
74903,0.79921,0,7,Almanac of Fall
80080,0.103347,0,7.3,Fruit of Paradise
31450,0.616934,0,6.7,Pavee Lackeen: The Traveller Girl
265845,0.001393,0,5,Pink Ulysses
27671,0.222681,0,3.7,Pop Skull
138093,0.110644,0,6.3,Revue
69022,0.252171,2800,2.5,Bipedalism
64404,0.206755,0,6.8,Le révélateur
149455,0.141187,0,8.5,A Spring for the Thirsty
69917,0.117059,0,2.5,Room
126610,0.330803,0,5,RR
84848,0.170569,0,3.7,Blood
52701,0.081326,0,6,A Humble Life
10749,0.216899,0,6,Sophiiiie!
131398,0.036471,0,9,Fun Without Limits
62759,0.405074,0,4.4,Quiet Days in Clichy
336970,2.364355,0,8,True Siblings
155052,0.512921,0,8.5,Whispering Pages
92988,0.006331,0,0,Die Totale Therapie
45204,0.179226,0,6,Stages
10500,0.660998,0,6.5,No Place to Go
101965,0.975006,0,3,Undo
149727,0.27382,0,6.3,The Plea
162877,0.585592,0,4.3,Venus In Furs
49446,0.623463,0,5.3,You Wont Miss Me
19008,0.466638,0,6.9,The Garden
292533,0.037647,0,6,Women's Prison
108949,2.347695,0,7.5,Insiang
11869,0.190565,0,6.3,"Quax, der Bruchpilot"
128714,0.767216,0,6.6,Tess of the D'Urbervilles
383725,0.001177,0,0,Forgive Me
45677,0.045413,0,5,7 Years
8846,0.666796,0,7.1,Alone
69019,0.174562,0,5,The Amazing Mr. Bickford
94790,0.003961,0,0,How to Become Myself
84023,0.176254,0,4,The Adopted Son
101917,0.039123,0,5,Bluebird
108639,0.122913,0,4,Blush
80990,4.195102,0,7.3,Parental Guidance
56487,0.051062,0,8,The Bosom Friend
66541,0.000344,0,0,I Sent a Letter to My Love
65504,0.873757,0,5.3,Chronopolis
85904,0.000578,0,8.3,The Inner Scar
152653,0.122462,0,6.3,Clubbed to Death
185153,0.0525,0,0,The Courtesans of Bombay
70503,0.017926,0,0,Crepuscule
121740,0.373635,0,0,Details
46212,0.036472,0,5,Dragon's Return
160960,0.037726,0,5,Elevator Movie
33297,0.507087,0,3.8,Her Name Is Sabine
76547,0.219383,0,5.5,Felix and Lola
83185,0.327211,0,5,A Love Movie
182991,0.002539,0,0,Finisterre
161361,0.000234,0,0,The Forbidden Quest
376951,0.000308,0,5,Francis Bacon
312399,0.002385,0,0,Toy Reanimator
40123,1.113388,0,6.2,Genius Party
47510,0.21442,0,6.5,The Guatemalan Handshake
62297,0.793096,0,5.8,Guernsey
11445,0.48529,0,5.8,Gypo
372946,0.002672,0,0,The Box
41472,2.05075,0,5.4,Flower & Snake
180879,0.304433,0,4.3,Harry Munter
343825,3.60E-05,0,0,Het is een schone dag geweest
67263,0.880194,0,7.6,Alpine Fire
26368,0.037028,0,8,Spring and Chaos
145191,0.004918,0,0,I Always Wanted to Be a Saint
158968,0.112502,0,7,Salt for Svanetia
100086,0.146994,0,7,Silent Waters
35451,0.1279,0,7,Love on Sunday
271667,0.204367,0,5,Landscape
123406,0.044896,0,5,Fallen
125795,0.218845,0,5.5,Bread and Milk
49695,0.079542,0,8,Grass Labyrinth
79860,0.153654,0,6.3,Mirrored Mind
350765,0.112442,0,5,Langsamer Sommer
254313,0.006091,0,4.3,Swan Lake: The Zone
7274,0.114889,0,8.7,La León
169108,0.002354,0,0,Lomax the Songhunter
225760,0.304627,0,5,Lulu
114645,0.023867,0,6.1,Days of 36
36895,3.340118,0,6.4,Suzaku
228216,0.027063,0,0,Molly's Way
4979,0.405594,0,0,Windows on Monday
282553,0.110908,0,0,The Muse
265793,0.456747,0,0,Nadia and Sarra
105760,0.013577,0,7.5,The Tribulations of Balthazar Kober
67355,0.001408,0,0,No Child of Mine
44436,0.364854,0,5.6,Oddsac
103953,0.059715,0,6,Barren Illusion
211714,0.080969,0,4.8,Oblivion
246417,0.002001,0,7.5,"Daddy, Father Frost Is Dead"
243934,0.04307,0,10,Pin Boy
64944,0.00376,0,0,A Parting Shot
88302,0.210885,0,6.2,Pirosmani
180695,0.313359,0,5,The Roe's Room
218728,0.106238,0,4.3,Prinzessin
70794,0.054167,0,6,Empty Days
1837,1.036431,0,5,The Secret
98642,0.09539,0,5.5,The Suit
335201,0.001177,0,0,Signer's Suitcase
70457,0.003861,0,0,Small Gods
89757,0.036471,0,2,Smoke and Flesh
35749,0.479417,0,4.4,Alice In Acidland
302436,0.595183,0,6,The Snow Maiden
49941,0.001177,0,0,Silent Storm
189556,0.401541,0,3.8,Svyato
89560,0.02065,0,0,"Everything's Fine, We're Leaving"
136141,0.151206,0,6,The Steel Road
47900,0.7095,0,7,"Birds, Orphans and Fools"
115239,0.054685,0,5,Wojaczek
271124,0.151836,0,5.2,Woodenhead
44673,1.05298,0,5.3,The Matrimony
76760,0.10653,0,8.5,Labyrinth of Dreams
48449,0.486142,0,6.4,The Pocket-knife
282086,0.005914,0,0,Shark in the Head
104374,0.969826,0,6.9,Woman of the Lake
382725,1.112734,0,5.1,Sociopathia
375732,0.133132,0,7.7,The Ritchie Blackmore Story
378227,0.251476,0,8.8,Natsamrat
111974,0.095752,0,3,Cycling Chronicles: Landscapes the Boy Saw
68876,0.567032,0,6.7,32A
14489,0.047926,0,5,The Scarlet Flower
39241,0.200911,0,6.3,The Human Dutch
49125,0.761845,0,7.5,Allonsanfan
85265,0.162737,0,5,The Child
269843,0.00492,0,0,Fear
171213,0.6425,0,0,Love After Love
104354,0.078182,0,8.5,The Tree of Guernica
276702,0.003527,0,0,Arvo Pärt: 24 Preludes for a Fugue
46632,0.284167,0,5.8,Long Live Ghosts!
112044,0.004706,0,0,Atlantis
39798,0.279208,0,6.3,Bashing
105254,0.659046,6530000,6,The Touch
44072,0.831747,0,6.7,The Cyclist
162396,0.38283,0,0,The Big Swap
39510,0.303121,0,7.7,Blood Tea and Red String
275932,0.038915,0,6,Boy! What a Girl!
107852,0.004805,0,0,Ça brûle
28525,0.107987,0,7,The Unscrupulous Ones
198450,0.000308,0,7.7,The Cannibals
16403,1.836576,0,6.1,Tears for Sale
79048,0.001714,0,0,C'est la vie
106538,0.620213,0,5.7,Un amour de femme
361980,1.147538,0,0,We Are the Pirates of the Roads
163077,0.001194,0,0,Days of Nietzsche in Turin
143959,0.009599,0,0,Ricky Rapper and Cool Wendy
65120,0.279829,0,6,Days of Santiago
293313,0.020492,0,0,Risto Räppääjä ja liukas Lennart
140278,0.375271,0,6.2,Dogville Confessions
353641,0.028333,0,0,Risto Räppääjä ja Sevillan saituri
270936,0.003571,0,0,Ellen ten Damme: As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To
293471,0.017998,0,0,Jill and Joy
364387,0.030142,0,0,Jill And Joy's Winter
52775,0.682221,0,7.6,Fanfare
64504,1.060343,0,5.6,My Best Friend's Girl
61320,0.297479,0,4.8,Fimfárum Jana Wericha
61313,0.074607,0,7.5,Fimfarum 2
69120,0.054363,0,7,Flower in the Pocket
72654,0.110061,0,4,Parents
74955,0.739587,0,7.3,Screaming Masterpiece
78563,0.588546,0,7.1,The Giants
33130,0.04291,0,7,Gewoon Hans
57954,0.227416,0,6.2,Gizmo!
84026,0.299014,0,6.6,The Gleaners and I: Two Years Later
122356,0.00349,0,0,Goshogaoka
148853,1.383278,0,5.5,Legacy
73503,0.042157,0,7,Last Stop
206157,0.548013,0,4,Into the Badlands
16159,1.578122,0,6,Sundown: The Vampire in Retreat
27496,0.91329,0,5,Nightmare in Wax
185495,0.698608,0,5.9,Terror in the Wax Museum
123897,0.304105,0,0,Cave In!
70748,0.003374,0,0,Uma Onda no Ar
214355,0.655482,4900000,6.3,Cine Holliúdy
186738,0.745164,0,7.6,The Red Light Bandit
68173,0.377849,0,6.8,Jungle Freaks
37993,0.300501,0,6.4,Angels of the Sun
116146,0.002001,0,6.5,"Iracema, Uma Transa Amazônica"
44589,0.002317,0,7,The Clan - Tale of the Frogs
278778,0.205246,0,4.7,Dancing Ninja
352720,0.117871,0,6.5,My Good Hans
316111,0.000559,0,0,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?
260163,0.589528,0,5.1,Apocalyptic
286367,1.348183,0,4.8,Classroom 6
178687,1.445628,0,3.1,616: Paranormal Incident
52416,0.686167,0,6.3,4 Horror Tales - Roommates
51205,0.074827,0,7.5,Joy of Learning
280045,0.269518,0,7,El gafe
205943,1.135373,0,3.3,Severed Footage
169865,3.944932,0,4.4,The Frankenstein Theory
216068,0.331503,0,7,The Big Broadcast of 1937
308269,0.032138,0,0,"Gore, Quebec"
74727,1.277626,0,5.1,Long Pigs
38440,0.720185,0,6.5,Gangster
316840,0.005157,0,0,Bhoot Unkle
236007,0.083143,0,4,Naksha
20182,3.726699,0,5.9,Alien Abduction: Incident in Lake County
46432,0.429974,0,5,Woh Lamhe
347807,0.109991,0,2.5,Fight Club: Members Only
59362,0.160698,0,6.3,Pyaar Ke Side Effects
20494,1.479018,204,4.7,Malamaal Weekly
20145,1.029823,0,5.5,36 China Town
20092,0.737303,0,6.8,Corporate
253578,0.038824,0,6.5,"Tom, Dick And Harry"
92193,0.079669,0,3.5,Shiva
226092,0.008348,0,0,Jaane Hoga Kya
28389,1.796689,0,4.7,Death Spa
72661,0.001179,0,0,Ikingut
41078,2.00E-06,0,0,Johnny Corncob
73129,0.152116,0,3.6,Johanna
61552,0.041677,0,7,Julietta
103539,0.403549,0,4.5,Kelin
17582,0.510151,0,5.3,Khamsa
159245,0.139915,0,7,Komsomol
279598,1.129734,0,6.5,The Cat Who Walked by Herself
42346,0.732102,0,6.3,The Last Days of Emma Blank
47723,0.460518,0,7.6,In the Presence of a Clown
21751,0.309836,1589109,0,Spoon
104172,0.071004,0,8.3,Die letzte Rache
318851,0.001346,0,0,Confessions of Loving Couples
118727,0.635649,0,7.5,The Life & Adventures of Santa Claus
150578,0.120735,0,7.5,Light Keeps Me Company
291122,0.002353,0,0,Long Gone
319179,0.036524,0,6.5,Man van staal
121754,2.458467,0,0,Misa mi
162458,0.038177,0,5,Mods
242289,0.038842,0,8,Hollow City
49782,0.378035,0,6.3,Night Games
150223,0.137028,0,5.8,The Wishing Tree
241593,0.116866,0,6,The Nun
11946,1.31915,0,6.1,New Mischief by Emil
260182,0.001873,0,0,Ochtendzwemmers
96419,0.055894,0,3.8,Oriana
82342,0.002353,0,0,Paradise girls
78282,0.078565,0,4.8,Paul dans sa vie
268669,0.001177,0,0,Victory in the Ukraine and the Expulsion of the Germans from the Boundaries of the Ukrainian Soviet Earth
28527,0.730651,0,6.8,The Polish Bride
347317,0.006464,0,0,Princess
41228,0.582532,0,6.7,The Proud Princess
16010,0.509359,0,6.5,Life Hits
106669,0.000615,0,0,Never Travel on a One Way Ticket
85087,0.110208,0,8.5,Dreams of Dust
238436,0.001951,0,0,The Robber Symphony
90034,0.327667,0,6,The Tale of the Fox
192480,0.004942,0,0,Schoffies
172973,0.050356,0,0,Beware of My Love
90319,0.02822,0,6,The Tale of Tsar Saltan
72214,1.814736,0,5.8,The Snow Queen
263112,0.159351,0,6.7,Current
114931,0.07937,0,6,Sonja
49908,0.277267,0,5.8,Pleasant Days
107019,0.000431,0,5,The Strange Vengeance of Rosalie
329216,0.610254,0,6,The Foot Shooting Party
80324,0.407564,0,7.7,Innocent Sorcerers
365375,0.057005,0,0,Sunny in the Dark
337104,2.858077,0,5.3,Chronic
30345,1.674452,0,6.7,The Black Castle
47149,0.17056,0,5.6,Highway Dragnet
49498,0.443842,0,5.8,The Crooked Web
89242,0.80404,0,4.8,East of Sudan
190410,1.088715,0,6.7,Maledimiele
200016,0.036472,0,6,Tamas and Juli
47011,0.538122,0,5.8,Voyage in Time
93440,0.994835,0,5.3,Hush!
97707,0.179702,0,7,Gesualdo: Death for Five Voices
100250,0.00246,0,0,Tussenland
342686,0.118265,0,8,Killed by Lightning
125727,0.001196,0,0,Uttara
99495,0.106521,0,5,Summer of Goliath
270024,0.007452,0,0,I Know I'll See Your Face Again
100017,2.964103,0,4.8,Hounded
36296,0.892913,0,5.5,"Work Hard, Play Hard"
381670,0,0,0,Vogelfrei
252476,0.037647,0,5,Harvest Time
117565,0.664124,0,9,Water and Power
141757,0.011938,0,0,The Phantom
273890,0.002354,0,0,Twelve Chairs
70967,0.057547,0,7.1,Last Known Address
105033,0.126553,0,6,The Sewers of Paradise
161535,0.002354,0,0,Doraemon:貓狗時空傳
71630,0.242037,0,6.7,Le Ruffian
145909,0.368474,0,5.5,Promise
384262,0.287734,0,7,Diving Into the Unknown
130802,0.191765,0,3.5,A Night In the Woods
90616,0.616623,0,2,Future War
89921,0.232757,0,6.1,White Fire
369362,0.358231,0,6,"Chau, Beyond the Lines"
366736,0.633237,0,7.7,Friend
351981,1.775444,0,7.8,Bear Story
341007,0.091951,645135,7.5,3 Braves
241927,4.174653,0,3.8,Hellions
77958,0.049799,0,5,My Tomorrow
20294,1.520963,36500000,6.5,Welcome
36204,1.129091,0,6,No Smoking
20454,0.074111,0,6.5,Dil Dosti Etc
46383,0.232919,0,4.8,Dus Kahaniyaan
59904,0.087513,0,5,The Train: Some Lines Shoulder Never Be Crossed...
22448,1.28015,0,6.3,Awarapan
159434,0.558837,0,3,"Good Boy, Bad Boy"
15411,0.985705,0,7.4,Bheja Fry
46409,0.214509,0,4.1,MP3: Mera Pehla Pehla Pyaar
19418,0.877038,0,5.9,Dhol
66537,3.723832,0,5,The Disenchanted
14467,1.970054,11100000,6.7,Jaane Tu... Ya Jaane Na
15864,1.921026,9600000,6.5,Bachna Ae Haseeno
19624,1.671997,0,5.9,Fashion
14071,2.532958,20000000,6.4,Dostana
20832,1.37762,8000000,4.5,Krazzy 4
15974,1.284459,0,6.3,Bhoothnath
23848,2.561425,0,5.2,Halla Bol
16383,0.582886,0,7,Maharathi
14546,5.674992,0,4.3,Golmaal Returns
25510,0.361991,0,5.1,Jannat
372985,0.57672,0,5,Boris Without Beatrice
379388,0.218588,0,0,Las Plantas
383255,0.102186,0,4,Depth Two
378505,0.098763,0,8,Hotel Dallas
14193,0.868335,0,3.9,Tashan
330381,0.632632,0,0,Lily Lane
15979,0.686155,2760000,3.5,Phoonk
15464,0.341618,0,4,EMI: Liya Hai To Chukana Padega
55376,0.177779,0,1.3,Karzzzz
21822,0.751366,0,0,Y.M.I. - Yeh Mera India
36919,0.118324,0,7,"Waiter, Scarper!"
342163,1.7125,0,6.8,Sin hijos
106414,0.014741,0,0,We Were Once a Fairytale
371462,0.274712,0,10,Mammal
75282,1.015569,0,6.7,Scenes from the Suburbs
123979,0.618948,0,6.5,To Die By Your Side
126563,0.726015,0,6,The American Dreamer
2890,0.113732,0,6.7,"André Hazes, Zij Gelooft in Mij"
199283,0.248286,0,5.5,Babushka
333164,0.00353,0,0,Beperkt houdbaar
149326,0.12112,0,0,Ape and Super-Ape
73775,0.154847,0,6,The Quiet Love
65216,0.039187,0,8,Bloody Cartoons
65280,0.005517,0,0,Body Language
148411,0.25,0,0,Chermeni
6417,0.002954,0,0,Dallas Pashamende
43925,0.565814,0,4.8,O Diabo a Quatro
8444,0.208379,0,6.2,Domésticas
65771,0.487798,0,5.3,Boy
13798,0.524508,0,6.3,Thunderclump
129518,0.043189,0,8,Island Guests
95240,0.260891,0,7.1,"My God, My God, Why Hast Thou Forsaken Me?"
88395,0.906731,0,6.7,Violent Summer
69016,0.191866,0,4.5,Eve's Christmas
38668,1.595573,0,4,The Eternal Jew
83299,0.115966,0,5.7,Female
44517,0.31291,0,8,Loco Fever
61699,0.03883,0,6,Flipping Out - Israel's Drug Generation
182768,0.545656,0,5.8,Leda - The Fantastic Adventure of Yohko
96497,0.01365,0,5,De Gulle Minnaar
10129,0.02205,0,0,Herbstmilch
76350,0.119266,0,6,A Man and a Woman: 20 Years Later
40522,0.271272,0,6.3,I’m Glad My Mother Is Alive
52538,1.803989,0,5.1,Mariages !
353533,0.600893,0,6.8,Srimanthudu
80276,0.468642,0,5.3,Dookudu
83889,0.663859,0,6.9,Businessman
23381,0.631275,0,6.5,Pokiri
56986,0.368497,0,5.9,Khaleja
37172,0.668636,0,6.6,Athadu
94965,0.309449,0,6.3,Okkadu
85813,0.262724,0,4.7,Murari
48315,0.706342,0,4.6,Time Runner
73578,0.409499,0,7.3,Jalsa
224061,0.915895,0,6.6,Atharintiki Daaredi
111836,0.795228,16000000,5.1,Gabbar Singh
262227,0.910767,0,6,Race Gurram
138667,0.27824,0,4.9,Cameraman Ganga Tho Rambabu
80539,0.260921,0,5.5,Panjaa
125835,0.943387,0,5.4,Julayi
148265,8.615159,19450000,6.7,Eega
79210,0.240434,0,4.5,Chatrapathi
40909,0.345523,0,5.5,Vikramarkudu
80805,0.835405,0,6.7,Simhadri
349135,1.448969,0,4.7,Roboshark
67988,0.119542,0,4.7,Curse of the Wolf
227871,0.286401,0,3,Skull Forest
28188,0.229139,0,3.3,Swamp Zombies!!!
196907,0.043688,0,0,L'ange de goudron
84904,0.128687,0,6.3,"Italy: Love It, or Leave it"
104927,0.102133,0,6,The Third Eye
61025,0.076436,0,7,The Dark Side Of Chocolate
342672,3.843861,0,6.8,4th Man Out
19980,0.328668,6600000,5.6,99
85708,0.005061,0,0,The Stoneman Murders
18673,1.099309,0,4.2,8 X 10 Tasveer
187579,0.00496,0,0,Kike Like Me
16008,1.43708,0,4.4,Room 205
20891,1.22313,0,6,Kingdom of Crooked Mirrors
117790,0.038876,0,6,Northern Light
112346,0.110988,0,6.5,Loverboy
199879,1.142231,0,0,Lucid
96594,0.001655,0,0,Een Maand Later
52073,0.179017,0,0,La maison
308671,0.004957,0,0,"Meine Frau, meine Freunde und ich"
97547,0.124225,0,6.3,The Girl with the Red Hair
189420,0.150473,0,5,Mechanics of the Brain
284620,0.038878,0,7,Mémoire de glace
76099,0.076146,0,5,The Colonel
209312,0.116352,0,7,A Tale of a Naughty Girl
238456,0.060375,0,0,Een Monument voor een Gorilla
24603,1.071906,0,6,All The Best
82409,0.04944,0,9,Mutum
20507,0.118962,0,5.3,Agyaat
82279,0.869604,0,4.8,O princezně Jasněnce a létajícím ševci
267035,0.465158,0,6,Oh Jonathan – oh Jonathan!
74661,3.403166,0,5.8,The Indecent Woman
138449,0.073046,0,7,Ora o mai più
50730,0.562058,0,6.3,Winky's Horse
67509,0.726152,0,5.9,Lily Sometimes
78701,0.176189,0,6.7,Kisna: The Warrior Poet
274202,0.001178,0,0,Perpetrators of the Crime
8144,0.005954,0,0,Dig Your Grave Friend... Sabata's Coming
141010,6.20E-05,0,0,And the Crows Will Dig Your Grave
77257,0.605524,0,7.5,Exorcismo
276537,1.117829,0,6.3,The Last Man on the Moon
28812,0.088333,0,5.5,The Killer Wore Gloves
332721,6.558944,0,4.7,Dad's Army
4680,2.740764,0,6.8,Two Men in Town
77859,0.640594,0,7.2,Ringing Bell
256103,0.779126,0,7.8,Night Flight
44425,4.810413,0,5.9,Dabangg
44565,0.494047,10000000,5.1,Khatta Meetha
44978,0.910979,0,5,Golmaal 3
34144,0.597058,5000000,6.2,"Dear Guest, When Will You Leave?"
49028,0.253908,0,5.4,Rakht Charitra
115905,0.077685,0,2.8,Kaalo
354388,0.371059,0,8.1,No Home Movie
112947,0.002647,0,0,984: Prisoner of the Future
88377,0.075562,0,3.6,Robo Vampire
79836,1.273677,0,6.2,Il giorno in più
61540,0.271397,0,6.8,The Girl in the Yellow Pajamas
73835,0.07955,0,5,Il Paramedico
